datetime,PM10,PM25,CO,NO2,SO2,O3,WS,WD
2021-01-26 09:00:00+07:00,21.0,13.0,0.72,20.0,3.5,5.0,,
2021-01-26 10:00:00+07:00,22.0,13.0,0.74,16.0,3.5,7.0,,
2021-01-26 11:00:00+07:00,22.0,13.0,0.74,12.0,3.5,10.0,,
2021-01-26 12:00:00+07:00,22.0,13.0,0.74,12.0,3.5,10.0,,
2021-01-26 13:00:00+07:00,23.0,14.0,0.75,9.5,3.5,23.0,,
2021-01-26 14:00:00+07:00,23.0,14.0,0.75,8.0,3.5,25.0,,
2021-01-26 15:00:00+07:00,23.0,14.0,0.75,8.0,3.5,25.0,,
2021-01-26 16:00:00+07:00,24.0,14.0,0.7,7.0,3.0,37.0,,
2021-01-26 17:00:00+07:00,24.0,14.0,0.68,8.0,3.0,43.0,,
2021-01-26 18:00:00+07:00,25.0,15.0,0.66,8.0,3.0,47.0,,
2021-01-26 19:00:00+07:00,25.0,15.0,0.65,8.0,3.5,47.0,,
2021-01-26 20:00:00+07:00,25.0,15.0,0.64,7.0,2.0,44.0,,
2021-01-26 21:00:00+07:00,25.0,15.0,0.64,7.0,2.0,44.0,,
2021-01-26 22:00:00+07:00,25.0,15.0,0.64,7.0,2.0,39.0,,
2021-01-26 23:00:00+07:00,26.0,16.0,0.64,7.0,2.0,37.0,,
2021-01-27 00:00:00+07:00,26.0,16.0,0.64,7.0,2.0,37.0,,
2021-01-27 01:00:00+07:00,26.0,16.0,0.64,8.0,1.0,32.0,,
2021-01-27 02:00:00+07:00,26.0,16.0,0.64,9.0,1.0,29.0,,
2021-01-27 03:00:00+07:00,26.0,16.0,0.64,9.0,1.0,29.0,,
2021-01-27 04:00:00+07:00,26.0,16.0,0.64,8.0,1.0,27.0,,
2021-01-27 05:00:00+07:00,26.0,16.0,0.65,8.0,1.0,25.0,,
2021-01-27 06:00:00+07:00,26.0,16.0,0.64,8.0,1.0,24.0,,
2021-01-27 07:00:00+07:00,25.0,15.0,0.64,8.0,1.0,22.0,,
2021-01-27 08:00:00+07:00,25.0,15.0,0.64,10.0,2.0,21.0,,
2021-01-27 09:00:00+07:00,24.0,14.0,0.64,10.0,2.0,20.0,,
2021-01-27 10:00:00+07:00,24.0,14.0,0.64,8.0,2.0,21.0,,
2021-01-27 11:00:00+07:00,23.0,14.0,0.64,6.0,2.0,22.0,,
2021-01-27 12:00:00+07:00,23.0,13.0,0.64,6.0,2.5,24.0,,
2021-01-27 13:00:00+07:00,23.0,13.0,0.64,6.0,2.5,24.0,,
2021-01-27 14:00:00+07:00,22.0,13.0,0.63,6.0,3.0,28.0,,
2021-01-27 15:00:00+07:00,22.0,13.0,0.64,5.0,3.0,32.0,,
2021-01-27 16:00:00+07:00,22.0,13.0,0.64,5.0,3.0,32.0,,
2021-01-27 17:00:00+07:00,22.0,13.0,0.65,6.0,2.0,44.0,,
2021-01-27 18:00:00+07:00,22.0,13.0,0.66,6.0,2.0,49.0,,
2021-01-27 19:00:00+07:00,22.0,13.0,0.66,6.0,3.0,51.0,,
2021-01-27 20:00:00+07:00,23.0,13.0,0.67,7.0,2.0,52.0,,
2021-01-27 21:00:00+07:00,23.0,14.0,0.68,7.0,1.0,51.0,,
2021-01-27 22:00:00+07:00,23.0,14.0,0.69,9.0,1.0,49.0,,
2021-01-27 23:00:00+07:00,23.0,14.0,0.69,9.0,1.0,49.0,,
2021-01-28 00:00:00+07:00,23.0,14.0,0.71,10.0,1.0,41.0,,
2021-01-28 01:00:00+07:00,23.0,14.0,0.71,9.0,1.0,36.0,,
2021-01-28 02:00:00+07:00,23.0,14.0,0.71,8.0,1.0,32.0,,
2021-01-28 03:00:00+07:00,24.0,14.0,0.71,9.0,1.0,28.0,,
2021-01-28 04:00:00+07:00,24.0,14.0,0.7,9.0,1.0,26.0,,
2021-01-28 05:00:00+07:00,24.0,14.0,0.7,8.0,1.0,24.0,,
2021-01-28 06:00:00+07:00,24.0,15.0,0.71,11.0,1.0,22.0,,
2021-01-28 07:00:00+07:00,25.0,15.0,0.71,13.0,1.0,21.0,,
2021-01-28 08:00:00+07:00,25.0,15.0,0.71,13.0,1.0,21.0,,
2021-01-28 09:00:00+07:00,26.0,16.0,0.72,11.0,2.0,19.0,,
2021-01-28 10:00:00+07:00,26.0,17.0,0.73,10.0,2.0,20.0,,
2021-01-28 11:00:00+07:00,26.0,17.0,0.73,10.0,2.0,20.0,,
2021-01-28 12:00:00+07:00,27.0,17.0,0.74,7.0,2.0,22.0,,
2021-01-28 13:00:00+07:00,27.0,17.0,0.74,7.0,2.0,22.0,,
2021-01-28 14:00:00+07:00,27.0,17.0,0.7,5.0,2.0,26.0,,
2021-01-28 15:00:00+07:00,27.0,17.0,0.68,6.0,2.0,30.0,,
2021-01-28 16:00:00+07:00,27.0,17.0,0.67,7.0,2.0,33.0,,
2021-01-28 17:00:00+07:00,27.0,17.0,0.67,7.0,2.0,33.0,,
2021-01-28 18:00:00+07:00,26.0,17.0,0.64,6.0,2.0,39.0,,
2021-01-28 19:00:00+07:00,27.0,17.0,0.65,9.0,3.0,40.0,,
2021-01-28 20:00:00+07:00,28.0,17.0,0.66,11.0,2.0,39.0,,
2021-01-28 21:00:00+07:00,28.0,17.0,0.68,11.0,1.0,38.0,,
2021-01-28 22:00:00+07:00,28.0,17.0,0.68,11.0,1.0,38.0,,
2021-01-28 23:00:00+07:00,29.0,18.0,0.77,16.0,1.0,33.0,,
2021-01-29 00:00:00+07:00,29.0,18.0,0.77,16.0,1.0,33.0,,
2021-01-29 01:00:00+07:00,29.0,18.0,0.78,11.0,1.0,27.0,,
2021-01-29 02:00:00+07:00,29.0,18.0,0.77,10.0,1.0,24.0,,
2021-01-29 03:00:00+07:00,29.0,18.0,0.79,11.0,1.0,20.0,,
2021-01-29 04:00:00+07:00,29.0,18.0,0.78,13.0,1.0,18.0,,
2021-01-29 05:00:00+07:00,29.0,18.0,0.78,13.0,1.0,18.0,,
2021-01-29 06:00:00+07:00,29.0,18.0,0.74,8.0,2.0,16.0,,
2021-01-29 07:00:00+07:00,29.0,18.0,0.69,12.0,1.0,15.0,,
2021-01-29 08:00:00+07:00,29.0,18.0,0.69,12.0,1.0,15.0,,
2021-01-29 09:00:00+07:00,29.0,17.0,0.69,8.0,3.0,17.0,,
2021-01-29 10:00:00+07:00,29.0,16.0,0.7,12.5,1.0,19.0,,
2021-01-29 11:00:00+07:00,29.0,16.0,0.68,10.0,3.5,19.0,,
2021-01-29 12:00:00+07:00,30.0,17.0,0.69,11.0,3.5,25.0,,
2021-01-29 13:00:00+07:00,30.0,17.0,0.69,11.0,3.5,25.0,,
2021-01-29 14:00:00+07:00,30.0,17.0,0.69,11.0,3.5,25.0,,
2021-01-29 15:00:00+07:00,33.0,18.0,0.72,9.0,3.5,52.0,,
2021-01-29 16:00:00+07:00,34.0,19.0,0.74,10.0,3.5,62.0,,
2021-01-29 17:00:00+07:00,36.0,20.0,0.75,12.0,3.5,71.0,,
2021-01-29 18:00:00+07:00,36.0,20.0,0.76,10.0,3.0,71.0,,
2021-01-29 19:00:00+07:00,37.0,21.0,0.76,11.0,3.5,71.0,,
2021-01-29 20:00:00+07:00,37.0,21.0,0.77,13.0,3.0,71.0,,
2021-01-29 21:00:00+07:00,38.0,22.0,0.78,14.0,2.0,71.0,,
2021-01-29 22:00:00+07:00,39.0,22.0,0.8,16.0,2.0,71.0,,
2021-01-29 23:00:00+07:00,39.0,23.0,0.83,19.0,2.0,69.0,,
2021-01-30 00:00:00+07:00,41.0,24.0,0.85,17.0,2.0,61.0,,
2021-01-30 01:00:00+07:00,42.0,25.0,0.87,17.0,2.0,53.0,,
2021-01-30 02:00:00+07:00,43.0,26.0,0.89,15.0,2.0,44.0,,
2021-01-30 03:00:00+07:00,45.0,27.0,0.92,12.0,2.0,36.0,,
2021-01-30 04:00:00+07:00,46.0,28.0,0.95,12.0,2.0,30.0,,
2021-01-30 05:00:00+07:00,48.0,30.0,0.98,12.0,2.0,25.0,,
2021-01-30 06:00:00+07:00,50.0,31.0,1.0,16.0,3.0,21.0,,
2021-01-30 07:00:00+07:00,52.0,33.0,1.01,17.0,1.0,17.0,,
2021-01-30 08:00:00+07:00,54.0,35.0,1.04,20.0,3.0,14.0,,
2021-01-30 09:00:00+07:00,56.0,37.0,1.0499999999999998,11.0,3.5,13.0,,
2021-01-30 10:00:00+07:00,56.0,37.0,1.04,13.0,3.5,13.0,,
2021-01-30 11:00:00+07:00,55.0,37.0,1.01,9.0,3.5,19.0,,
2021-01-30 12:00:00+07:00,54.0,37.0,0.97,10.0,3.5,26.0,,
2021-01-30 13:00:00+07:00,54.0,37.0,0.93,9.0,3.5,35.0,,
2021-01-30 14:00:00+07:00,54.0,37.0,0.9,10.0,3.5,47.0,,
2021-01-30 15:00:00+07:00,53.0,36.0,0.87,11.0,3.5,60.0,,
2021-01-30 16:00:00+07:00,53.0,36.0,0.87,11.0,3.5,60.0,,
2021-01-30 17:00:00+07:00,52.0,35.0,0.82,7.0,3.0,71.0,,
2021-01-30 18:00:00+07:00,52.0,35.0,0.81,7.0,3.0,71.0,,
2021-01-30 19:00:00+07:00,52.0,35.0,0.83,9.0,3.0,71.0,,
2021-01-30 20:00:00+07:00,52.0,35.0,0.85,11.0,2.0,71.0,,
2021-01-30 21:00:00+07:00,53.0,35.0,0.89,20.0,2.0,71.0,,
2021-01-30 22:00:00+07:00,53.0,36.0,0.93,20.0,2.0,71.0,,
2021-01-30 23:00:00+07:00,53.0,36.0,1.01,20.0,2.0,63.0,,
2021-01-31 00:00:00+07:00,54.0,36.0,1.0499999999999998,20.0,2.0,54.0,,
2021-01-31 01:00:00+07:00,54.0,36.0,1.0499999999999998,14.0,2.0,48.0,,
2021-01-31 02:00:00+07:00,54.0,37.0,1.0499999999999998,14.0,3.0,41.0,,
2021-01-31 03:00:00+07:00,54.0,36.0,1.0499999999999998,14.0,2.0,33.0,,
2021-01-31 04:00:00+07:00,54.0,36.0,1.0499999999999998,14.0,2.0,28.0,,
2021-01-31 05:00:00+07:00,53.0,36.0,1.0499999999999998,14.0,2.0,24.0,,
2021-01-31 06:00:00+07:00,53.0,36.0,1.0499999999999998,11.0,2.0,22.0,,
2021-01-31 07:00:00+07:00,53.0,36.0,1.0499999999999998,11.0,2.0,22.0,,
2021-01-31 08:00:00+07:00,52.0,35.0,1.0499999999999998,17.5,2.0,21.0,,
2021-01-31 09:00:00+07:00,52.0,34.0,1.0499999999999998,18.0,3.5,18.0,,
2021-01-31 10:00:00+07:00,53.0,35.0,1.0499999999999998,16.0,3.5,21.0,,
2021-01-31 11:00:00+07:00,54.0,36.0,1.0499999999999998,15.0,3.5,27.0,,
2021-01-31 12:00:00+07:00,55.0,36.0,1.03,10.0,3.5,34.0,,
2021-01-31 13:00:00+07:00,55.0,37.0,0.98,10.0,3.5,45.0,,
2021-01-31 14:00:00+07:00,55.0,37.0,0.95,9.0,3.5,57.0,,
2021-01-31 15:00:00+07:00,55.0,37.0,0.91,9.0,3.5,69.0,,
2021-01-31 16:00:00+07:00,55.0,37.0,0.9,9.0,3.5,71.0,,
2021-01-31 17:00:00+07:00,56.0,37.0,0.86,8.0,3.5,71.0,,
2021-01-31 18:00:00+07:00,55.0,37.0,0.83,8.0,3.5,71.0,,
2021-01-31 19:00:00+07:00,55.0,37.0,0.82,15.0,3.5,71.0,,
2021-01-31 20:00:00+07:00,55.0,37.0,0.83,15.0,3.0,71.0,,
2021-01-31 21:00:00+07:00,55.0,36.0,0.88,20.0,2.0,71.0,,
2021-01-31 22:00:00+07:00,55.0,36.0,0.93,20.0,2.0,71.0,,
2021-01-31 23:00:00+07:00,54.0,36.0,0.98,20.0,2.0,65.0,,
2021-02-01 00:00:00+07:00,54.0,36.0,1.02,20.0,2.0,57.0,,
2021-02-01 01:00:00+07:00,54.0,35.0,1.0499999999999998,15.0,2.0,49.0,,
2021-02-01 02:00:00+07:00,54.0,36.0,1.0499999999999998,13.0,3.0,42.0,,
2021-02-01 03:00:00+07:00,54.0,36.0,1.0499999999999998,12.0,2.0,37.0,,
2021-02-01 04:00:00+07:00,54.0,36.0,1.0499999999999998,11.0,2.0,33.0,,
2021-02-01 05:00:00+07:00,54.0,36.0,1.0499999999999998,11.0,2.0,33.0,,
2021-02-01 06:00:00+07:00,55.0,36.0,1.0499999999999998,11.0,3.0,35.0,,
2021-02-01 07:00:00+07:00,55.0,36.0,1.0499999999999998,20.0,3.5,33.0,,
2021-02-01 08:00:00+07:00,56.0,37.0,1.0499999999999998,20.0,3.0,32.0,,
2021-02-01 09:00:00+07:00,57.0,37.0,1.0499999999999998,20.0,3.5,31.0,,
2021-02-01 10:00:00+07:00,59.0,38.0,1.0499999999999998,20.0,3.5,32.0,,
2021-02-01 11:00:00+07:00,60.0,39.0,1.0499999999999998,17.0,3.5,37.0,,
2021-02-01 12:00:00+07:00,60.0,39.0,1.0499999999999998,17.0,3.5,37.0,,
2021-02-01 13:00:00+07:00,62.0,41.0,1.0499999999999998,11.0,3.5,54.0,,
2021-02-01 14:00:00+07:00,63.0,41.0,1.0499999999999998,10.0,3.5,64.0,,
2021-02-01 15:00:00+07:00,63.0,42.0,1.0499999999999998,11.0,3.5,71.0,,
2021-02-01 16:00:00+07:00,64.0,42.0,1.0,10.0,3.5,71.0,,
2021-02-01 17:00:00+07:00,64.0,43.0,0.95,9.0,3.5,71.0,,
2021-02-01 18:00:00+07:00,64.0,43.0,0.9,10.0,3.5,71.0,,
2021-02-01 19:00:00+07:00,64.0,43.0,0.9,10.0,3.5,71.0,,
2021-02-01 20:00:00+07:00,65.0,44.0,0.88,16.0,3.0,71.0,,
2021-02-01 21:00:00+07:00,65.0,44.0,0.91,20.0,2.0,71.0,,
2021-02-01 22:00:00+07:00,65.0,44.0,0.91,20.0,2.0,71.0,,
2021-02-01 23:00:00+07:00,65.0,45.0,1.02,20.0,2.0,71.0,,
2021-02-02 00:00:00+07:00,66.0,45.0,1.0499999999999998,20.0,2.0,61.0,,
2021-02-02 01:00:00+07:00,66.0,45.0,1.0499999999999998,20.0,2.0,50.0,,
2021-02-02 02:00:00+07:00,66.0,45.0,1.0499999999999998,20.0,2.0,50.0,,
2021-02-02 03:00:00+07:00,66.0,46.0,1.0499999999999998,20.0,2.0,27.0,,
2021-02-02 04:00:00+07:00,66.0,46.0,1.0499999999999998,19.0,2.0,18.0,,
2021-02-02 05:00:00+07:00,67.0,47.0,1.0499999999999998,17.0,2.0,15.0,,
2021-02-02 06:00:00+07:00,68.0,47.0,1.0499999999999998,18.0,2.5,12.0,,
2021-02-02 07:00:00+07:00,68.0,47.0,1.0499999999999998,18.0,2.0,11.0,,
2021-02-02 08:00:00+07:00,67.0,47.0,1.0499999999999998,18.0,3.0,11.0,,
2021-02-02 09:00:00+07:00,67.0,47.0,1.0499999999999998,18.0,3.0,11.0,,
2021-02-02 10:00:00+07:00,65.0,46.0,1.0499999999999998,17.0,3.5,22.0,,
2021-02-02 11:00:00+07:00,65.0,46.0,1.0499999999999998,13.0,3.5,34.0,,
2021-02-02 12:00:00+07:00,64.0,46.0,1.0499999999999998,12.0,3.5,49.0,,
2021-02-02 13:00:00+07:00,65.0,47.0,1.0499999999999998,14.0,3.5,64.0,,
2021-02-02 14:00:00+07:00,65.0,47.0,1.0499999999999998,11.0,3.5,71.0,,
2021-02-02 15:00:00+07:00,65.0,47.0,1.02,8.0,3.5,71.0,,
2021-02-02 16:00:00+07:00,64.0,47.0,0.99,8.0,3.5,71.0,,
2021-02-02 17:00:00+07:00,64.0,47.0,0.96,8.0,3.0,71.0,,
2021-02-02 18:00:00+07:00,64.0,47.0,0.92,8.0,3.0,71.0,,
2021-02-02 19:00:00+07:00,64.0,47.0,0.9,10.0,3.5,71.0,,
2021-02-02 20:00:00+07:00,64.0,47.0,0.91,17.0,3.0,71.0,,
2021-02-02 21:00:00+07:00,64.0,47.0,0.91,18.0,2.0,71.0,,
2021-02-02 22:00:00+07:00,63.0,46.0,0.92,20.0,2.0,70.0,,
2021-02-02 23:00:00+07:00,63.0,46.0,0.94,20.0,2.0,62.0,,
2021-02-03 00:00:00+07:00,64.0,46.0,0.96,17.0,2.0,55.0,,
2021-02-03 01:00:00+07:00,64.0,47.0,0.99,16.0,2.0,50.0,,
2021-02-03 02:00:00+07:00,64.0,47.0,1.01,18.0,2.0,44.0,,
2021-02-03 03:00:00+07:00,64.0,47.0,1.03,14.0,2.0,38.0,,
2021-02-03 04:00:00+07:00,64.0,47.0,1.03,14.0,2.0,38.0,,
2021-02-03 05:00:00+07:00,63.0,46.0,1.04,13.5,3.5,29.0,,
2021-02-03 06:00:00+07:00,63.0,46.0,1.04,13.5,3.5,29.0,,
2021-02-03 07:00:00+07:00,62.0,46.0,1.0499999999999998,15.0,1.0,23.0,,
2021-02-03 08:00:00+07:00,63.0,46.0,1.0499999999999998,17.0,3.0,18.0,,
2021-02-03 09:00:00+07:00,62.0,46.0,1.0499999999999998,15.0,3.5,15.0,,
2021-02-03 10:00:00+07:00,61.0,45.0,1.0499999999999998,14.0,3.5,17.0,,
2021-02-03 11:00:00+07:00,61.0,45.0,1.0499999999999998,14.0,3.5,17.0,,
2021-02-03 12:00:00+07:00,60.0,44.0,1.0499999999999998,7.0,3.5,33.0,,
2021-02-03 13:00:00+07:00,59.0,43.0,1.0499999999999998,7.0,3.5,43.0,,
2021-02-03 14:00:00+07:00,59.0,43.0,1.0499999999999998,7.0,3.5,43.0,,
2021-02-03 15:00:00+07:00,59.0,43.0,1.03,8.0,3.5,59.0,,
2021-02-03 16:00:00+07:00,59.0,44.0,0.95,7.0,3.5,68.0,,
2021-02-03 17:00:00+07:00,59.0,44.0,0.91,7.0,3.5,71.0,,
2021-02-03 18:00:00+07:00,59.0,44.0,0.88,7.0,3.5,71.0,,
2021-02-03 19:00:00+07:00,59.0,44.0,0.87,9.0,3.5,71.0,,
2021-02-03 20:00:00+07:00,60.0,44.0,0.87,11.0,3.5,71.0,,
2021-02-03 21:00:00+07:00,60.0,44.0,0.88,13.0,3.0,71.0,,
2021-02-03 22:00:00+07:00,60.0,44.0,0.89,12.0,2.0,71.0,,
2021-02-03 23:00:00+07:00,59.0,44.0,0.9,10.0,2.0,71.0,,
2021-02-04 00:00:00+07:00,58.0,43.0,0.91,11.0,2.0,67.0,,
2021-02-04 01:00:00+07:00,57.0,42.0,0.92,10.0,2.0,59.0,,
2021-02-04 02:00:00+07:00,57.0,42.0,0.92,10.0,2.0,59.0,,
2021-02-04 03:00:00+07:00,55.0,41.0,0.93,11.0,2.0,47.0,,
2021-02-04 04:00:00+07:00,55.0,40.0,0.93,10.5,2.5,40.0,,
2021-02-04 05:00:00+07:00,54.0,40.0,0.94,12.0,2.0,35.0,,
2021-02-04 06:00:00+07:00,53.0,39.0,0.96,13.0,3.5,29.0,,
2021-02-04 07:00:00+07:00,53.0,39.0,1.01,14.0,3.5,24.0,,
2021-02-04 08:00:00+07:00,53.0,39.0,1.0499999999999998,19.0,3.5,19.0,,
2021-02-04 09:00:00+07:00,53.0,39.0,1.0499999999999998,15.0,3.5,16.0,,
2021-02-04 10:00:00+07:00,52.0,39.0,1.0499999999999998,11.5,3.5,15.0,,
2021-02-04 11:00:00+07:00,52.0,38.0,1.0499999999999998,10.0,3.5,13.0,,
2021-02-04 12:00:00+07:00,52.0,37.0,1.0499999999999998,7.0,3.5,17.0,,
2021-02-04 13:00:00+07:00,51.0,37.0,1.0499999999999998,13.0,3.5,21.0,,
2021-02-04 14:00:00+07:00,51.0,36.0,1.0499999999999998,9.0,3.5,57.66666666666667,,
2021-02-04 15:00:00+07:00,50.0,35.0,1.0499999999999998,9.0,3.0,48.833333333333336,,
2021-02-04 16:00:00+07:00,50.0,35.0,0.96,9.0,3.0,71.0,,
2021-02-04 17:00:00+07:00,50.0,35.0,0.87,9.0,3.0,66.5,,
2021-02-04 18:00:00+07:00,50.0,34.0,0.85,11.0,3.0,71.0,,
2021-02-04 19:00:00+07:00,50.0,35.0,0.83,16.0,3.5,71.0,,
2021-02-04 20:00:00+07:00,50.0,35.0,0.89,20.0,3.0,71.0,,
2021-02-04 21:00:00+07:00,51.0,35.0,0.91,20.0,3.0,71.0,,
2021-02-04 22:00:00+07:00,51.0,35.0,0.8,16.0,2.0,71.0,,
2021-02-04 23:00:00+07:00,52.0,36.0,0.84,15.0,2.0,71.0,,
2021-02-05 00:00:00+07:00,52.0,36.0,0.86,15.0,2.0,71.0,,
2021-02-05 01:00:00+07:00,52.0,36.0,0.86,15.0,2.0,71.0,,
2021-02-05 02:00:00+07:00,55.0,37.0,0.92,17.0,2.0,54.0,,
2021-02-05 03:00:00+07:00,56.0,38.0,0.94,14.0,1.5,45.0,,
2021-02-05 04:00:00+07:00,57.0,38.0,0.93,13.0,1.0,42.0,,
2021-02-05 05:00:00+07:00,58.0,39.0,0.92,13.0,1.0,36.0,,
2021-02-05 06:00:00+07:00,59.0,39.0,0.93,15.0,2.0,31.0,,
2021-02-05 07:00:00+07:00,59.0,39.0,0.93,15.0,2.0,31.0,,
2021-02-05 08:00:00+07:00,61.0,40.0,0.99,19.0,2.0,20.0,,
2021-02-05 09:00:00+07:00,61.0,41.0,1.0,20.0,3.0,20.0,,
2021-02-05 10:00:00+07:00,63.0,41.0,1.01,20.0,3.5,25.0,,
2021-02-05 11:00:00+07:00,63.0,41.0,1.01,20.0,3.5,25.0,,
2021-02-05 12:00:00+07:00,64.0,43.0,0.96,13.0,3.5,41.0,,
2021-02-05 13:00:00+07:00,66.0,44.0,0.95,14.0,3.5,53.0,,
2021-02-05 14:00:00+07:00,67.0,46.0,0.94,18.0,3.5,70.0,,
2021-02-05 15:00:00+07:00,69.0,47.0,0.9,17.0,3.5,71.0,,
2021-02-05 16:00:00+07:00,69.0,47.0,0.86,12.0,3.5,71.0,,
2021-02-05 17:00:00+07:00,68.0,47.0,0.81,10.0,3.0,71.0,,
2021-02-05 18:00:00+07:00,68.0,46.0,0.77,10.0,3.0,71.0,,
2021-02-05 19:00:00+07:00,67.0,45.0,0.76,11.0,3.0,71.0,,
2021-02-05 20:00:00+07:00,66.0,44.0,0.76,20.0,2.0,71.0,,
2021-02-05 21:00:00+07:00,65.0,44.0,0.8,20.0,1.0,71.0,,
2021-02-05 22:00:00+07:00,65.0,44.0,0.82,20.0,1.0,71.0,,
2021-02-05 23:00:00+07:00,65.0,44.0,0.83,20.0,2.0,71.0,,
2021-02-06 00:00:00+07:00,65.0,44.0,0.87,20.0,2.0,64.0,,
2021-02-06 01:00:00+07:00,65.0,44.0,0.87,20.0,2.0,64.0,,
2021-02-06 02:00:00+07:00,65.0,44.0,0.87,20.0,2.0,64.0,,
2021-02-06 03:00:00+07:00,65.0,44.0,0.87,20.0,2.0,64.0,,
2021-02-06 04:00:00+07:00,65.0,44.0,0.87,20.0,2.0,64.0,,
2021-02-06 05:00:00+07:00,65.0,44.0,0.87,20.0,2.0,64.0,,
2021-02-06 06:00:00+07:00,65.0,44.0,0.87,20.0,2.0,64.0,,
2021-02-06 07:00:00+07:00,62.0,43.0,0.93,15.0,1.0,27.0,,
2021-02-06 08:00:00+07:00,62.0,43.0,0.93,15.0,1.0,27.0,,
2021-02-06 09:00:00+07:00,61.0,42.0,0.92,20.0,3.5,28.0,,
2021-02-06 10:00:00+07:00,61.0,42.0,0.93,20.0,3.5,30.0,,
2021-02-06 11:00:00+07:00,61.0,42.0,0.93,20.0,3.5,30.0,,
2021-02-06 12:00:00+07:00,62.0,43.0,0.92,20.0,3.5,41.0,,
2021-02-06 13:00:00+07:00,62.0,43.0,0.9,19.0,3.5,48.0,,
2021-02-06 14:00:00+07:00,60.0,41.0,0.88,12.0,3.5,56.0,,
2021-02-06 15:00:00+07:00,59.0,40.0,0.85,13.0,3.5,67.0,,
2021-02-06 16:00:00+07:00,59.0,40.0,0.82,11.0,3.0,71.0,,
2021-02-06 17:00:00+07:00,59.0,40.0,0.82,11.0,3.0,71.0,,
2021-02-06 18:00:00+07:00,60.0,41.0,0.74,9.0,2.0,71.0,,
2021-02-06 19:00:00+07:00,60.0,41.0,0.74,9.0,2.0,71.0,,
2021-02-06 20:00:00+07:00,60.0,41.0,0.71,19.0,2.0,71.0,,
2021-02-06 21:00:00+07:00,59.0,41.0,0.72,20.0,1.0,71.0,,
2021-02-06 22:00:00+07:00,59.0,41.0,0.79,20.0,1.0,71.0,,
2021-02-06 23:00:00+07:00,59.0,40.0,0.85,20.0,1.0,61.0,,
2021-02-07 00:00:00+07:00,59.0,40.0,0.87,20.0,1.0,53.0,,
2021-02-07 01:00:00+07:00,59.0,40.0,0.9,20.0,1.5,46.0,,
2021-02-07 02:00:00+07:00,59.0,40.0,0.94,20.0,2.0,41.0,,
2021-02-07 03:00:00+07:00,59.0,40.0,0.98,20.0,1.0,32.0,,
2021-02-07 04:00:00+07:00,59.0,40.0,0.98,20.0,1.0,32.0,,
2021-02-07 05:00:00+07:00,58.0,39.0,1.03,14.0,1.0,21.0,,
2021-02-07 06:00:00+07:00,58.0,39.0,1.0,14.0,2.0,22.0,,
2021-02-07 07:00:00+07:00,58.0,39.0,0.99,16.0,1.0,21.0,,
2021-02-07 08:00:00+07:00,58.0,39.0,0.99,16.0,1.0,21.0,,
2021-02-07 09:00:00+07:00,58.0,40.0,1.04,17.0,3.0,15.0,,
2021-02-07 10:00:00+07:00,58.0,40.0,1.0499999999999998,15.0,3.5,19.0,,
2021-02-07 11:00:00+07:00,57.0,39.0,1.04,12.0,3.5,25.0,,
2021-02-07 12:00:00+07:00,57.0,39.0,1.02,9.0,3.5,32.0,,
2021-02-07 13:00:00+07:00,57.0,40.0,1.01,8.0,3.0,41.0,,
2021-02-07 14:00:00+07:00,58.0,41.0,1.0,8.0,3.0,50.0,,
2021-02-07 15:00:00+07:00,58.0,41.0,0.98,11.0,3.0,58.0,,
2021-02-07 16:00:00+07:00,58.0,42.0,0.95,9.0,2.0,66.0,,
2021-02-07 17:00:00+07:00,58.0,42.0,0.91,7.0,2.0,71.0,,
2021-02-07 18:00:00+07:00,58.0,42.0,0.88,6.0,2.0,71.0,,
2021-02-07 19:00:00+07:00,57.0,42.0,0.85,6.0,3.0,71.0,,
2021-02-07 20:00:00+07:00,57.0,42.0,0.83,6.0,1.0,68.0,,
2021-02-07 21:00:00+07:00,56.0,42.0,0.81,6.0,1.0,63.0,,
2021-02-07 22:00:00+07:00,54.0,41.0,0.78,6.0,0.0,56.0,,
2021-02-07 23:00:00+07:00,53.0,40.0,0.75,6.0,0.0,50.0,,
2021-02-08 00:00:00+07:00,51.0,39.0,0.73,9.5,1.5,43.0,,
2021-02-08 01:00:00+07:00,50.0,38.0,0.7,10.0,2.0,40.0,,
2021-02-08 02:00:00+07:00,49.0,37.0,0.69,9.0,2.0,36.0,,
2021-02-08 03:00:00+07:00,48.0,36.0,0.68,11.0,1.0,31.0,,
2021-02-08 04:00:00+07:00,47.0,35.0,0.69,11.0,1.0,27.0,,
2021-02-08 05:00:00+07:00,47.0,35.0,0.69,11.0,1.0,27.0,,
2021-02-08 06:00:00+07:00,44.0,33.0,0.71,14.0,2.0,21.0,,
2021-02-08 07:00:00+07:00,44.0,33.0,0.71,14.0,2.0,21.0,,
2021-02-08 08:00:00+07:00,40.0,30.0,0.71,8.0,2.0,21.0,,
2021-02-08 09:00:00+07:00,38.0,28.0,0.72,6.0,2.0,22.0,,
2021-02-08 10:00:00+07:00,38.0,28.0,0.72,6.0,2.0,22.0,,
2021-02-08 11:00:00+07:00,35.0,25.0,0.72,7.0,2.0,27.0,,
2021-02-08 12:00:00+07:00,35.0,25.0,0.72,7.0,2.0,27.0,,
2021-02-08 13:00:00+07:00,33.0,23.0,0.7,7.0,3.0,34.0,,
