datetime,CO,O3,PM10,WS,WD,Temp,NO2,SO2,Rain,PM25
2010-02-05 18:00:00+07:00,0.4,3.2371134020618557,83.0,1.1,24.0,33.9,,,,
2010-02-05 19:00:00+07:00,0.6000000000000001,3.2061855670103094,102.5,0.4,54.0,32.7,,,,
2010-02-05 20:00:00+07:00,0.8,3.1752577319587627,102.5,0.6,74.0,32.0,,,,
2010-02-05 21:00:00+07:00,0.9,3.1443298969072164,27.0,0.1,175.0,32.0,,,,
2010-02-05 22:00:00+07:00,0.9,3.11340206185567,38.0,1.2,275.0,31.3,,,,
2010-02-05 23:00:00+07:00,0.7,3.0824742268041234,57.0,1.5,320.0,28.8,,,,
2010-02-06 00:00:00+07:00,0.9,2.3092783505154637,30.0,0.4,289.0,30.6,,,,
2010-02-06 01:00:00+07:00,0.7,3.020618556701031,21.0,0.5,256.0,28.1,,,,
2010-02-06 02:00:00+07:00,0.6,2.9896907216494846,44.0,0.4,260.0,27.9,,,,
2010-02-06 03:00:00+07:00,0.6,2.9587628865979383,65.0,0.3,286.0,27.8,,,,
2010-02-06 04:00:00+07:00,0.3,2.9278350515463916,35.0,0.2,92.0,27.6,,,,
2010-02-06 05:00:00+07:00,0.5,2.8969072164948453,27.0,0.2,290.0,27.2,,,,
2010-02-06 06:00:00+07:00,0.4,2.865979381443299,29.0,0.3,289.0,26.9,,,,
2010-02-06 07:00:00+07:00,0.5,2.8350515463917523,54.0,0.2,49.0,26.6,,,,
2010-02-06 08:00:00+07:00,0.7,2.804123711340206,102.5,0.2,301.0,27.4,,,,
2010-02-06 09:00:00+07:00,0.9,2.7731958762886597,35.0,0.3,275.0,28.4,,,,
2010-02-06 10:00:00+07:00,0.5,2.7422680412371134,25.0,0.4,274.0,29.6,,,,
2010-02-06 11:00:00+07:00,0.5,2.711340206185567,15.0,0.9,244.0,30.7,,,,
2010-02-06 12:00:00+07:00,0.4,2.6804123711340204,5.0,0.8,242.0,32.2,,,,
2010-02-06 13:00:00+07:00,0.4,2.649484536082474,10.0,1.0,240.0,33.4,,,,
2010-02-06 14:00:00+07:00,0.3,2.618556701030928,6.0,0.1,196.0,35.0,,,,
2010-02-06 15:00:00+07:00,0.2,2.587628865979381,25.0,0.5,254.0,35.3,,,,
2010-02-06 16:00:00+07:00,0.2,2.556701030927835,18.0,0.3,247.0,35.6,,,,
2010-02-06 17:00:00+07:00,0.0,2.5257731958762886,18.0,0.2,59.0,35.9,,,,
2010-02-06 18:00:00+07:00,0.2,2.4948453608247423,97.0,0.8,53.0,34.2,,,,
2010-02-06 19:00:00+07:00,0.4,2.463917525773196,102.5,0.2,263.0,32.8,,,,
2010-02-06 20:00:00+07:00,0.65,2.4329896907216493,102.5,0.2,92.0,32.1,,,,
2010-02-06 21:00:00+07:00,0.9,2.402061855670103,36.0,0.0,63.0,31.8,,,,
2010-02-06 22:00:00+07:00,0.9,2.3711340206185567,27.0,0.1,61.0,31.5,,,,
2010-02-06 23:00:00+07:00,0.9,2.34020618556701,46.0,0.2,218.0,31.0,,,,
2010-02-07 00:00:00+07:00,0.5,18.0,62.0,0.7,247.0,30.5,,,,
2010-02-07 01:00:00+07:00,0.8,2.2783505154639174,25.0,0.5,269.0,30.0,,,,
2010-02-07 02:00:00+07:00,0.8,2.247422680412371,45.0,0.2,291.0,29.3,,,,
2010-02-07 03:00:00+07:00,0.6,2.216494845360825,65.0,0.2,83.0,28.9,,,,
2010-02-07 04:00:00+07:00,0.5,2.185567010309278,102.5,0.3,42.0,28.3,,,,
2010-02-07 05:00:00+07:00,0.5,2.154639175257732,102.5,0.4,250.0,28.0,,,,
2010-02-07 06:00:00+07:00,0.5,2.1237113402061856,102.5,0.6,250.0,27.5,,,,
2010-02-07 07:00:00+07:00,0.6,2.092783505154639,62.0,0.3,285.0,27.5,,,,
2010-02-07 08:00:00+07:00,0.7,2.0618556701030926,29.0,0.1,108.0,27.6,,,,
2010-02-07 09:00:00+07:00,1.0,2.0309278350515463,22.25,0.3,262.0,28.7,,,,
2010-02-07 10:00:00+07:00,0.7,2.0,15.5,0.6,267.0,30.2,,,,
2010-02-07 11:00:00+07:00,0.0,28.0,8.75,1.6,6.0,26.4,,,,
2010-02-07 12:00:00+07:00,1.4,38.0,2.0,1.0,349.0,28.2,,,,
2010-02-07 13:00:00+07:00,1.7,44.0,65.0,1.1,242.0,32.95,,,,
2010-02-07 14:00:00+07:00,1.2,47.0,51.0,1.0,242.0,37.7,,,,
2010-02-07 15:00:00+07:00,0.4,42.142857142857146,18.0,1.4,238.0,35.3,,,,
2010-02-07 16:00:00+07:00,0.6666666666666667,37.285714285714285,5.0,0.9,241.0,35.7,,,,
2010-02-07 17:00:00+07:00,0.9333333333333333,32.42857142857143,11.0,1.2,242.0,35.4,,,,
2010-02-07 18:00:00+07:00,1.2,27.571428571428573,36.0,1.0,239.0,33.9,,,,
2010-02-07 19:00:00+07:00,0.7,22.714285714285715,83.0,0.5,260.0,32.8,,,,
2010-02-07 20:00:00+07:00,0.6499999999999999,17.85714285714286,78.0,0.6,243.0,32.2,,,,
2010-02-07 21:00:00+07:00,0.6,13.0,66.0,0.3,239.0,31.7,,,,
2010-02-07 22:00:00+07:00,0.7,11.0,70.0,0.9,245.0,31.1,,,,
2010-02-07 23:00:00+07:00,0.5,18.0,77.0,0.2,264.0,31.0,,,,
2010-02-08 00:00:00+07:00,0.4,31.0,69.0,0.5,260.0,29.8,,,,
2010-02-08 01:00:00+07:00,0.5,16.0,85.0,0.4,255.0,30.0,,,,
2010-02-08 02:00:00+07:00,0.3,21.0,37.0,0.3,255.0,29.7,,,,
2010-02-08 03:00:00+07:00,0.2,19.0,6.0,0.5,255.0,29.4,,,,
2010-02-08 04:00:00+07:00,0.1,15.0,21.0,0.6,254.0,28.8,,,,
2010-02-08 05:00:00+07:00,0.1,13.0,82.0,0.6,248.0,27.9,,,,
2010-02-08 06:00:00+07:00,0.2,7.0,91.0,0.5,248.0,27.4,,,,
2010-02-08 07:00:00+07:00,0.30000000000000004,6.0,102.5,1.1,243.0,26.9,,,,
2010-02-08 08:00:00+07:00,0.4,5.0,79.0,0.6,245.0,27.1,,,,
2010-02-08 09:00:00+07:00,0.4,8.0,9.0,0.2,266.0,28.6,,,,
2010-02-08 10:00:00+07:00,0.2,15.0,11.6,0.8,242.0,29.3,,,,
2010-02-08 11:00:00+07:00,0.2,25.0,14.2,0.7,247.0,30.9,,,,
2010-02-08 12:00:00+07:00,0.2,42.5,16.8,0.9,242.0,32.2,,,,
2010-02-08 13:00:00+07:00,0.275,60.0,19.4,1.0,240.0,33.5,,,,
2010-02-08 14:00:00+07:00,0.35,50.0,22.0,0.9,241.0,34.6,,,,
2010-02-08 15:00:00+07:00,0.425,47.0,8.0,0.9,244.0,35.4,,,,
2010-02-08 16:00:00+07:00,0.5,45.0,5.0,0.9,242.0,35.9,,,,
2010-02-08 17:00:00+07:00,0.6,49.0,15.0,1.3,240.0,35.6,,,,
2010-02-08 18:00:00+07:00,0.6499999999999999,41.0,42.0,0.6,244.0,34.5,,,,
2010-02-08 19:00:00+07:00,0.7,32.0,92.0,0.4,271.0,33.0,,,,
2010-02-08 20:00:00+07:00,0.8,23.0,80.0,0.6,247.0,32.3,,,,
2010-02-08 21:00:00+07:00,0.8,14.0,70.0,0.8,247.0,31.4,,,,
2010-02-08 22:00:00+07:00,0.7,20.0,94.0,0.8,245.0,31.0,,,,
2010-02-08 23:00:00+07:00,0.4,33.0,45.0,0.5,275.0,30.6,,,,
2010-02-09 00:00:00+07:00,0.0,19.0,20.666666666666664,0.4,251.0,30.8,,,,
2010-02-09 01:00:00+07:00,0.3,26.0,68.0,0.6,267.0,29.2,,,,
2010-02-09 02:00:00+07:00,0.4,21.0,102.5,0.5,261.0,28.6,,,,
2010-02-09 03:00:00+07:00,0.3,20.0,75.0,0.1,297.0,28.1,,,,
2010-02-09 04:00:00+07:00,0.3,17.0,102.5,0.1,66.0,27.2,,,,
2010-02-09 05:00:00+07:00,0.2,15.0,102.5,0.3,278.0,26.9,,,,
2010-02-09 06:00:00+07:00,0.2,14.0,93.0,0.2,345.0,26.8,,,,
2010-02-09 07:00:00+07:00,0.2,13.0,56.0,0.2,354.0,26.7,,,,
2010-02-09 08:00:00+07:00,0.44999999999999996,11.0,20.0,0.2,349.0,27.1,,,,
2010-02-09 09:00:00+07:00,0.7,9.0,2.0,0.2,311.0,28.1,,,,
2010-02-09 10:00:00+07:00,0.4,18.0,3.333333333333333,0.5,243.0,30.1,,,,
2010-02-09 11:00:00+07:00,0.2,30.0,4.666666666666666,0.8,236.0,31.8,,,,
2010-02-09 12:00:00+07:00,0.4,45.0,6.0,0.6000000000000001,252.0,33.3,,,,
2010-02-09 13:00:00+07:00,0.4,45.0,6.0,0.6000000000000001,252.0,33.3,,,,
2010-02-09 14:00:00+07:00,0.33333333333333337,51.0,7.333333333333333,0.4,268.0,36.2,,,,
2010-02-09 15:00:00+07:00,0.2666666666666667,52.0,8.666666666666666,0.8,260.0,35.7,,,,
2010-02-09 16:00:00+07:00,0.2,54.0,10.0,0.2,325.0,35.9,,,,
2010-02-09 17:00:00+07:00,0.13333333333333336,48.0,11.333333333333332,1.6,40.0,35.2,,,,
2010-02-09 18:00:00+07:00,0.06666666666666671,39.0,12.666666666666666,1.4,33.0,34.2,,,,
2010-02-09 19:00:00+07:00,0.0,29.0,14.0,0.6,38.0,32.7,,,,
2010-02-09 20:00:00+07:00,0.2,15.0,15.333333333333332,0.1,345.0,32.1,,,,
2010-02-09 21:00:00+07:00,0.0,13.0,16.666666666666664,0.3,253.0,31.8,,,,
2010-02-09 22:00:00+07:00,0.0,11.0,18.0,0.2,244.0,31.2,,,,
2010-02-09 23:00:00+07:00,0.0,10.0,19.333333333333332,0.7,252.0,30.9,,,,
2010-02-10 00:00:00+07:00,0.4,32.0,33.0,0.9,242.0,30.2,,,,
2010-02-10 01:00:00+07:00,0.0,24.0,22.0,0.3,284.0,30.5,,,,
2010-02-10 02:00:00+07:00,0.0,30.0,34.0,0.4,274.0,30.2,,,,
2010-02-10 03:00:00+07:00,0.0,28.0,14.0,0.3,284.0,29.5,,,,
2010-02-10 04:00:00+07:00,0.0,20.0,88.0,0.5,279.0,28.3,,,,
2010-02-10 05:00:00+07:00,0.0,17.0,73.0,0.2,316.0,27.6,,,,
2010-02-10 06:00:00+07:00,0.0,13.0,87.0,0.2,74.0,27.0,,,,
2010-02-10 07:00:00+07:00,0.0,9.0,102.5,0.3,264.0,26.7,,,,
2010-02-10 08:00:00+07:00,0.0,5.0,81.0,0.8,249.0,26.7,,,,
2010-02-10 09:00:00+07:00,0.2,13.0,22.0,0.4,255.0,27.9,,,,
2010-02-10 10:00:00+07:00,0.4,21.0,18.0,0.4,237.0,30.3,,,,
2010-02-10 11:00:00+07:00,0.3,35.0,14.0,0.3,240.0,32.6,,,,
2010-02-10 12:00:00+07:00,0.3,44.0,10.0,0.8,240.0,33.8,,,,
2010-02-10 13:00:00+07:00,0.4,48.0,6.0,0.6,229.0,35.6,,,,
2010-02-10 14:00:00+07:00,0.4,53.0,32.0,0.6,231.0,36.2,,,,
2010-02-10 15:00:00+07:00,0.2,55.0,17.0,0.3,254.0,36.9,,,,
2010-02-10 16:00:00+07:00,0.3,51.0,16.0,0.4,246.0,37.3,,,,
2010-02-10 17:00:00+07:00,0.2,49.0,15.0,0.4,73.0,37.3,,,,
2010-02-10 18:00:00+07:00,0.4,36.0,39.0,0.0,335.0,35.7,,,,
2010-02-10 19:00:00+07:00,0.5,43.0,102.5,0.4,12.0,33.4,,,,
2010-02-10 20:00:00+07:00,0.8,19.0,102.5,0.8,243.0,32.4,,,,
2010-02-10 21:00:00+07:00,0.6,18.0,58.0,0.4,249.0,31.6,,,,
2010-02-10 22:00:00+07:00,0.6,17.0,51.0,0.9,250.0,30.7,,,,
2010-02-10 23:00:00+07:00,0.6,19.0,60.0,1.2,238.0,30.4,,,,
2010-02-11 00:00:00+07:00,1.0,9.0,59.0,0.7,251.0,30.8,,,,
2010-02-11 01:00:00+07:00,0.3,35.0,56.0,0.5,268.0,30.0,,,,
2010-02-11 02:00:00+07:00,0.3,30.0,57.0,0.3,296.0,29.6,,,,
2010-02-11 03:00:00+07:00,0.2,35.0,26.0,0.7,261.0,29.6,,,,
2010-02-11 04:00:00+07:00,0.2,28.0,77.0,0.6,263.0,28.9,,,,
2010-02-11 05:00:00+07:00,0.2,23.0,94.0,0.1,52.0,28.2,,,,
2010-02-11 06:00:00+07:00,0.2,19.0,102.5,0.2,54.0,27.6,,,,
2010-02-11 07:00:00+07:00,0.3,16.0,102.5,0.2,298.0,27.2,,,,
2010-02-11 08:00:00+07:00,0.6,13.0,29.0,0.1,281.0,27.8,,,,
2010-02-11 09:00:00+07:00,0.5,19.0,26.6,0.5,265.0,29.4,,,,
2010-02-11 10:00:00+07:00,0.5,28.5,24.2,0.5,245.0,30.9,,,,
2010-02-11 11:00:00+07:00,0.5,38.0,21.8,1.1,244.0,32.5,,,,
2010-02-11 12:00:00+07:00,0.4,45.0,19.4,0.9,238.0,34.2,,,,
2010-02-11 13:00:00+07:00,0.5,47.0,17.0,1.1,238.0,35.0,,,,
2010-02-11 14:00:00+07:00,0.4,52.0,39.0,0.2,119.0,36.4,,,,
2010-02-11 15:00:00+07:00,0.4,55.0,30.0,0.1,229.0,37.3,,,,
2010-02-11 16:00:00+07:00,0.4,54.0,22.0,0.4,19.0,37.3,,,,
2010-02-11 17:00:00+07:00,0.4,57.0,71.0,1.5,28.0,36.4,,,,
2010-02-11 18:00:00+07:00,0.5,52.0,99.0,1.3,25.0,34.7,,,,
2010-02-11 19:00:00+07:00,0.6,39.0,102.5,0.9,40.0,33.2,,,,
2010-02-11 20:00:00+07:00,1.0,28.0,57.0,0.7,36.0,32.5,,,,
2010-02-11 21:00:00+07:00,1.3,16.0,47.0,0.5,36.0,32.0,,,,
2010-02-11 22:00:00+07:00,1.3,13.0,73.0,0.4,273.0,31.5,,,,
2010-02-11 23:00:00+07:00,1.2,10.0,99.0,0.5,248.0,31.1,,,,
2010-02-12 00:00:00+07:00,0.8,26.0,82.0,0.8,245.0,30.8,,,,
2010-02-12 01:00:00+07:00,0.8,19.0,53.0,0.5,253.0,30.4,,,,
2010-02-12 02:00:00+07:00,0.6,25.0,45.0,0.3,306.0,30.1,,,,
2010-02-12 03:00:00+07:00,0.5,25.0,55.0,0.5,257.0,29.5,,,,
2010-02-12 04:00:00+07:00,0.5,26.0,73.0,0.4,79.0,28.7,,,,
2010-02-12 05:00:00+07:00,0.4,23.0,95.0,0.1,20.0,28.4,,,,
2010-02-12 06:00:00+07:00,0.5,23.0,102.0,0.3,340.0,28.3,,,,
2010-02-12 07:00:00+07:00,0.6,18.0,102.5,0.3,303.0,28.4,,,,
2010-02-12 08:00:00+07:00,0.8,15.0,60.0,0.2,327.0,28.5,,,,
2010-02-12 09:00:00+07:00,0.7,20.0,3.0,0.2,265.0,29.6,,,,
2010-02-12 10:00:00+07:00,0.5,28.0,2.6666666666666665,0.8,238.0,30.6,,,,
2010-02-12 11:00:00+07:00,0.45,41.0,2.3333333333333335,0.9,237.0,32.4,,,,
2010-02-12 12:00:00+07:00,0.4,54.0,2.0,1.1,241.0,33.5,,,,
2010-02-12 13:00:00+07:00,0.5,67.5,9.0,1.1,243.0,35.2,,,,
2010-02-12 14:00:00+07:00,0.4,67.5,7.0,1.0,254.0,36.3,,,,
2010-02-12 15:00:00+07:00,0.3,67.5,29.0,0.3,66.0,37.5,,,,
2010-02-12 16:00:00+07:00,0.3,67.5,13.0,0.4,254.0,37.4,,,,
2010-02-12 17:00:00+07:00,0.6,67.5,86.0,1.3,34.0,36.7,,,,
2010-02-12 18:00:00+07:00,0.4,67.5,102.5,1.4,36.0,35.0,,,,
2010-02-12 19:00:00+07:00,0.6,59.0,102.5,0.9,50.0,33.5,,,,
2010-02-12 20:00:00+07:00,0.8,48.0,102.5,0.9,36.0,32.7,,,,
2010-02-12 21:00:00+07:00,1.2,26.0,58.0,0.4,224.0,32.3,,,,
2010-02-12 22:00:00+07:00,1.4,11.0,79.0,0.6,261.0,31.8,,,,
2010-02-12 23:00:00+07:00,1.1,16.0,76.0,0.9,247.0,31.2,,,,
2010-02-13 00:00:00+07:00,0.5,40.0,38.0,0.3,279.0,30.1,,,,
2010-02-13 01:00:00+07:00,0.7,31.0,81.0,0.6,252.0,30.6,,,,
2010-02-13 02:00:00+07:00,0.5,36.0,67.0,0.9,246.0,30.2,,,,
2010-02-13 03:00:00+07:00,0.5,30.0,85.0,1.0,241.0,29.7,,,,
2010-02-13 04:00:00+07:00,0.4,29.0,71.0,0.6,261.0,29.2,,,,
2010-02-13 05:00:00+07:00,0.4,24.0,88.0,0.6,86.0,28.1,,,,
2010-02-13 06:00:00+07:00,0.5,20.0,102.5,0.2,55.0,27.4,,,,
2010-02-13 07:00:00+07:00,0.4,19.0,75.0,0.2,78.0,27.2,,,,
2010-02-13 08:00:00+07:00,0.6,14.0,67.0,0.2,72.0,27.3,,,,
2010-02-13 09:00:00+07:00,0.6,18.0,26.0,0.1,252.0,28.6,,,,
2010-02-13 10:00:00+07:00,0.5,24.0,8.0,0.8,240.0,30.2,,,,
2010-02-13 11:00:00+07:00,0.5,39.0,11.333333333333334,0.7,234.0,32.5,,,,
2010-02-13 12:00:00+07:00,0.5,47.0,14.666666666666668,0.8,240.0,34.5,,,,
2010-02-13 13:00:00+07:00,0.5,55.0,18.0,1.0,243.0,35.8,,,,
2010-02-13 14:00:00+07:00,0.5,64.0,10.0,1.0,244.0,36.5,,,,
2010-02-13 15:00:00+07:00,0.3,66.0,13.0,1.2,245.0,37.0,,,,
2010-02-13 16:00:00+07:00,0.3,64.0,17.0,1.4,243.0,37.3,,,,
2010-02-13 17:00:00+07:00,0.3,55.0,12.0,0.3,261.0,37.7,,,,
2010-02-13 18:00:00+07:00,0.4,58.0,59.0,0.1,316.0,36.4,,,,
2010-02-13 19:00:00+07:00,0.6,45.0,93.0,0.4,260.0,34.4,,,,
2010-02-13 20:00:00+07:00,0.7,35.0,102.5,0.5,267.0,33.2,,,,
2010-02-13 21:00:00+07:00,0.9,27.0,102.5,0.9,249.0,31.9,,,,
2010-02-13 22:00:00+07:00,0.8,30.0,102.5,1.4,241.0,31.1,,,,
2010-02-13 23:00:00+07:00,0.6,38.0,100.0,0.6,253.0,30.6,,,,
2010-02-14 00:00:00+07:00,0.8,36.0,35.0,0.7,259.0,30.5,,,,
2010-02-14 01:00:00+07:00,0.5,32.0,21.0,0.5,294.0,29.6,,,,
2010-02-14 02:00:00+07:00,0.4,29.0,30.0,0.6,274.0,29.5,,,,
2010-02-14 03:00:00+07:00,0.4,27.0,39.0,0.6,264.0,29.2,,,,
2010-02-14 04:00:00+07:00,0.3,22.0,76.0,0.3,289.0,28.2,,,,
2010-02-14 05:00:00+07:00,0.3,19.0,99.0,0.7,249.0,27.8,,,,
2010-02-14 06:00:00+07:00,0.2,17.0,61.0,1.2,244.0,27.4,,,,
2010-02-14 07:00:00+07:00,0.3,16.0,45.0,1.0,243.0,27.2,,,,
2010-02-14 08:00:00+07:00,0.3,17.0,23.0,0.5,263.0,27.4,,,,
2010-02-14 09:00:00+07:00,0.4,18.0,17.75,0.4,273.0,28.5,,,,
2010-02-14 10:00:00+07:00,0.36000000000000004,27.0,12.5,0.5,284.0,30.5,,,,
2010-02-14 11:00:00+07:00,0.32,34.0,7.25,0.4,264.0,32.5,,,,
2010-02-14 12:00:00+07:00,0.28,41.0,2.0,0.7,250.0,33.9,,,,
2010-02-14 13:00:00+07:00,0.24000000000000002,49.5,20.0,0.9,239.0,34.9,,,,
2010-02-14 14:00:00+07:00,0.2,58.0,10.0,0.8,241.0,36.1,,,,
2010-02-14 15:00:00+07:00,0.16000000000000003,63.0,34.0,0.9,256.0,36.4,,,,
2010-02-14 16:00:00+07:00,0.12,67.0,35.0,0.3,51.0,37.1,,,,
2010-02-14 17:00:00+07:00,0.08000000000000002,67.0,61.0,0.7,52.0,36.7,,,,
2010-02-14 18:00:00+07:00,0.040000000000000036,60.0,84.0,0.9,53.0,35.2,,,,
2010-02-14 19:00:00+07:00,0.0,46.0,102.5,0.5,17.0,33.4,,,,
2010-02-14 20:00:00+07:00,0.5,39.0,101.0,0.2,264.0,33.0,,,,
2010-02-14 21:00:00+07:00,1.0,34.0,60.0,0.4,275.0,32.3,,,,
2010-02-14 22:00:00+07:00,1.1,25.0,54.0,1.4,237.0,31.3,,,,
2010-02-14 23:00:00+07:00,0.9,34.0,51.0,0.8,242.0,30.8,,,,
2010-02-15 00:00:00+07:00,0.7,31.0,57.0,0.7,249.0,30.7,,,,
2010-02-15 01:00:00+07:00,0.7,28.0,45.0,0.5,273.0,29.9,,,,
2010-02-15 02:00:00+07:00,0.6,24.0,29.0,0.5,274.0,29.8,,,,
2010-02-15 03:00:00+07:00,0.3,22.0,63.0,0.2,327.0,28.9,,,,
2010-02-15 04:00:00+07:00,0.3,22.0,102.5,0.2,299.0,28.6,,,,
2010-02-15 05:00:00+07:00,0.3,20.0,102.5,0.6,268.0,28.2,,,,
2010-02-15 06:00:00+07:00,0.3,18.0,60.0,0.7,260.0,27.9,,,,
2010-02-15 07:00:00+07:00,0.4,12.0,49.0,0.2,279.0,27.4,,,,
2010-02-15 08:00:00+07:00,0.6000000000000001,12.5,40.0,0.2,49.0,27.6,,,,
2010-02-15 09:00:00+07:00,0.8,13.0,27.333333333333336,0.1,289.0,29.0,,,,
2010-02-15 10:00:00+07:00,0.6,21.0,14.666666666666668,0.3,235.0,30.6,,,,
2010-02-15 11:00:00+07:00,0.5,29.0,2.0,0.6,244.0,32.2,,,,
2010-02-15 12:00:00+07:00,0.5,37.0,3.0,1.1,244.0,33.8,,,,
2010-02-15 13:00:00+07:00,0.5,46.0,11.0,0.5,235.0,35.2,,,,
2010-02-15 14:00:00+07:00,0.4,52.0,21.0,0.2,81.0,36.6,,,,
2010-02-15 15:00:00+07:00,0.3,55.0,23.0,0.8,26.0,37.1,,,,
2010-02-15 16:00:00+07:00,0.3,60.0,69.0,1.7,26.0,36.6,,,,
2010-02-15 17:00:00+07:00,0.4,59.0,89.0,1.5,28.0,35.9,,,,
2010-02-15 18:00:00+07:00,0.4,53.0,102.5,1.2,42.0,34.7,,,,
2010-02-15 19:00:00+07:00,0.6,40.0,102.5,0.6,50.0,32.9,,,,
2010-02-15 20:00:00+07:00,1.0,23.0,102.5,0.3,263.0,32.4,,,,
2010-02-15 21:00:00+07:00,1.2,13.0,51.0,0.6,247.0,31.8,,,,
2010-02-15 22:00:00+07:00,1.1,11.0,56.0,0.7,244.0,31.1,,,,
2010-02-15 23:00:00+07:00,0.9,19.0,78.0,0.9,244.0,30.7,,,,
2010-02-16 00:00:00+07:00,0.6,30.0,70.0,0.7,254.0,30.1,,,,
2010-02-16 01:00:00+07:00,0.6,32.0,50.0,0.6,262.0,30.4,,,,
2010-02-16 02:00:00+07:00,0.5,25.0,38.0,0.6,270.0,29.8,,,,
2010-02-16 03:00:00+07:00,0.2,22.0,29.0,0.6,257.0,29.5,,,,
2010-02-16 04:00:00+07:00,0.3,19.0,66.0,0.3,74.0,28.4,,,,
2010-02-16 05:00:00+07:00,0.2,16.0,102.5,0.3,304.0,27.7,,,,
2010-02-16 06:00:00+07:00,0.3,13.0,102.5,0.2,348.0,27.4,,,,
2010-02-16 07:00:00+07:00,0.4,11.0,102.5,0.2,303.0,27.4,,,,
2010-02-16 08:00:00+07:00,0.5,10.0,75.0,0.2,54.0,27.8,,,,
2010-02-16 09:00:00+07:00,0.5,16.0,6.0,0.2,44.0,29.3,,,,
2010-02-16 10:00:00+07:00,0.5,22.0,3.0,0.3,238.0,31.1,,,,
2010-02-16 11:00:00+07:00,0.5,33.0,3.0,0.7,245.0,32.7,,,,
2010-02-16 12:00:00+07:00,0.5,45.0,7.0,1.2,238.0,33.9,,,,
2010-02-16 13:00:00+07:00,0.5,49.0,13.0,1.4,243.0,35.2,,,,
2010-02-16 14:00:00+07:00,0.4,48.0,18.0,1.3,239.0,36.2,,,,
2010-02-16 15:00:00+07:00,0.2,52.0,16.0,1.7,242.0,36.8,,,,
2010-02-16 16:00:00+07:00,0.2,50.0,43.0,0.9,247.0,37.1,,,,
2010-02-16 17:00:00+07:00,0.3,47.0,38.0,1.2,241.0,36.6,,,,
2010-02-16 18:00:00+07:00,0.4,42.0,44.0,0.7,251.0,35.6,,,,
2010-02-16 19:00:00+07:00,0.7,24.0,84.0,0.3,241.0,34.0,,,,
2010-02-16 20:00:00+07:00,0.7,21.0,98.0,0.2,285.0,32.9,,,,
2010-02-16 21:00:00+07:00,1.0,23.0,102.5,0.3,247.0,32.5,,,,
2010-02-16 22:00:00+07:00,0.7,33.0,71.0,0.6,259.0,32.2,,,,
2010-02-16 23:00:00+07:00,0.7,32.0,84.0,0.7,246.0,31.0,,,,
2010-02-17 00:00:00+07:00,0.6,35.0,73.0,0.3,305.0,30.3,,,,
2010-02-17 01:00:00+07:00,0.6,26.0,62.0,0.5,268.0,29.8,,,,
2010-02-17 02:00:00+07:00,0.5,21.0,40.0,0.5,269.0,29.3,,,,
2010-02-17 03:00:00+07:00,0.3,20.0,60.0,0.2,303.0,28.8,,,,
2010-02-17 04:00:00+07:00,0.2,18.0,102.5,0.2,321.0,28.1,,,,
2010-02-17 05:00:00+07:00,0.2,16.0,102.5,0.5,277.0,27.8,,,,
2010-02-17 06:00:00+07:00,0.4,18.0,33.0,0.3,308.0,27.8,,,,
2010-02-17 07:00:00+07:00,0.3,17.0,27.0,0.1,4.0,27.7,,,,
2010-02-17 08:00:00+07:00,0.5,12.0,88.0,0.2,325.0,27.9,,,,
2010-02-17 09:00:00+07:00,0.6,17.0,4.0,0.3,245.0,29.3,,,,
2010-02-17 10:00:00+07:00,0.55,24.0,3.0,0.5,247.0,31.2,,,,
2010-02-17 11:00:00+07:00,0.5,31.0,3.0,0.6,241.0,32.8,,,,
2010-02-17 12:00:00+07:00,0.6,39.0,6.0,0.8,235.0,34.2,,,,
2010-02-17 13:00:00+07:00,0.5,42.0,14.0,1.1,236.0,35.1,,,,
2010-02-17 14:00:00+07:00,0.5,48.0,30.0,0.5,236.0,36.6,,,,
2010-02-17 15:00:00+07:00,0.3,53.0,18.0,0.8,240.0,37.1,,,,
2010-02-17 16:00:00+07:00,0.3,52.0,19.0,0.1,35.0,37.9,,,,
2010-02-17 17:00:00+07:00,0.4,52.0,42.0,0.1,268.0,37.3,,,,
2010-02-17 18:00:00+07:00,0.6,37.0,96.0,0.5,257.0,35.7,,,,
2010-02-17 19:00:00+07:00,0.7,25.0,102.5,0.5,250.0,34.2,,,,
2010-02-17 20:00:00+07:00,0.7,23.0,102.5,0.2,266.0,32.9,,,,
2010-02-17 21:00:00+07:00,0.8,26.0,60.0,0.3,277.0,32.2,,,,
2010-02-17 22:00:00+07:00,0.8,21.0,77.0,0.3,268.0,31.6,,,,
2010-02-17 23:00:00+07:00,0.7,30.0,75.0,0.7,244.0,30.9,,,,
2010-02-18 00:00:00+07:00,0.8,43.0,72.0,0.3,66.0,30.8,,,,
2010-02-18 01:00:00+07:00,0.6,33.0,46.0,0.4,281.0,30.0,,,,
2010-02-18 02:00:00+07:00,0.5,27.0,63.0,0.4,291.0,29.6,,,,
2010-02-18 03:00:00+07:00,0.4,23.0,34.0,0.6,273.0,29.5,,,,
2010-02-18 04:00:00+07:00,0.3,20.0,102.5,0.2,333.0,28.7,,,,
2010-02-18 05:00:00+07:00,0.3,17.0,102.5,0.6,85.0,28.3,,,,
2010-02-18 06:00:00+07:00,0.4,12.0,102.5,0.1,25.0,28.1,,,,
2010-02-18 07:00:00+07:00,0.5,10.0,91.0,0.5,68.0,27.9,,,,
